馬券種類,馬1,馬2,馬3,確率,確率順位,key,３連単オッズ,オッズ順位,期待値,期待値順位
三連単,16,3,15,0.0383%,579,16-3-15,0,3361,0,3361
三連単,16,12,9,0.0382%,581,16-12-9,0,3361,0,3361
三連単,16,8,10,0.0381%,585,16-8-10,0,3361,0,3361
三連単,16,12,13,0.0380%,586,16-12-13,0,3361,0,3361
三連単,15,8,16,0.0379%,588,15-8-16,0,3361,0,3361
三連単,16,12,1,0.0378%,591,16-12-1,0,3361,0,3361
三連単,1,8,16,0.0377%,594,1-8-16,0,3361,0,3361
三連単,16,8,11,0.0374%,601,16-8-11,0,3361,0,3361
三連単,16,15,10,0.0373%,604,16-15-10,0,3361,0,3361
三連単,4,3,16,0.0371%,610,4-3-16,0,3361,0,3361
三連単,1,15,16,0.0370%,611,1-15-16,0,3361,0,3361
三連単,16,11,4,0.0368%,614,16-11-4,0,3361,0,3361
三連単,16,13,17,0.0368%,615,16-13-17,0,3361,0,3361
三連単,16,15,11,0.0367%,618,16-15-11,0,3361,0,3361
三連単,16,12,5,0.0364%,628,16-12-5,0,3361,0,3361
三連単,16,11,14,0.0361%,638,16-11-14,0,3361,0,3361
三連単,15,16,17,0.0357%,651,15-16-17,0,3361,0,3361
三連単,16,11,8,0.0355%,655,16-11-8,0,3361,0,3361
三連単,16,8,2,0.0355%,658,16-8-2,0,3361,0,3361
三連単,1,16,17,0.0355%,659,1-16-17,0,3361,0,3361
三連単,9,4,16,0.0354%,662,9-4-16,0,3361,0,3361
三連単,14,16,3,0.0349%,682,14-16-3,0,3361,0,3361
三連単,11,16,4,0.0349%,683,11-16-4,0,3361,0,3361
三連単,16,15,2,0.0348%,686,16-15-2,0,3361,0,3361
三連単,8,16,4,0.0347%,691,8-16-4,0,3361,0,3361
三連単,16,11,12,0.0347%,692,16-11-12,0,3361,0,3361
三連単,7,4,16,0.0345%,699,7-4-16,0,3361,0,3361
三連単,16,3,10,0.0345%,702,16-3-10,0,3361,0,3361
三連単,15,3,16,0.0343%,705,15-3-16,0,3361,0,3361
三連単,14,9,16,0.0343%,710,14-9-16,0,3361,0,3361
三連単,11,16,14,0.0342%,712,11-16-14,0,3361,0,3361
三連単,1,3,16,0.0341%,714,1-3-16,0,3361,0,3361
三連単,14,16,15,0.0341%,715,14-16-15,0,3361,0,3361
三連単,8,16,14,0.0340%,718,8-16-14,0,3361,0,3361
三連単,16,3,11,0.0339%,723,16-3-11,0,3361,0,3361
三連単,13,16,3,0.0337%,729,13-16-3,0,3361,0,3361
三連単,16,9,6,0.0337%,732,16-9-6,0,3361,0,3361
三連単,11,16,8,0.0337%,734,11-16-8,0,3361,0,3361
三連単,12,16,3,0.0335%,739,12-16-3,0,3361,0,3361
三連単,5,16,4,0.0335%,741,5-16-4,0,3361,0,3361
三連単,13,9,16,0.0332%,758,13-9-16,0,3361,0,3361
三連単,13,16,15,0.0330%,767,13-16-15,0,3361,0,3361
三連単,12,9,16,0.0329%,771,12-9-16,0,3361,0,3361
三連単,11,16,12,0.0329%,772,11-16-12,0,3361,0,3361
三連単,5,16,14,0.0328%,777,5-16-14,0,3361,0,3361
三連単,12,16,15,0.0328%,778,12-16-15,0,3361,0,3361
三連単,8,16,12,0.0328%,779,8-16-12,0,3361,0,3361
三連単,9,1,16,0.0326%,783,9-1-16,0,3361,0,3361
三連単,4,16,6,0.0325%,788,4-16-6,0,3361,0,3361
三連単,5,16,8,0.0323%,792,5-16-8,0,3361,0,3361
三連単,16,3,2,0.0321%,796,16-3-2,0,3361,0,3361
三連単,9,5,16,0.0320%,802,9-5-16,0,3361,0,3361
三連単,7,1,16,0.0318%,811,7-1-16,0,3361,0,3361
三連単,3,16,7,0.0317%,812,3-16-7,0,3361,0,3361
三連単,5,16,12,0.0316%,817,5-16-12,0,3361,0,3361
三連単,14,13,16,0.0315%,820,14-13-16,0,3361,0,3361
三連単,7,5,16,0.0311%,832,7-5-16,0,3361,0,3361
三連単,16,13,6,0.0310%,837,16-13-6,0,3361,0,3361
三連単,16,2,7,0.0308%,841,16-2-7,0,3361,0,3361
三連単,14,16,10,0.0307%,844,14-16-10,0,3361,0,3361
三連単,3,16,9,0.0306%,850,3-16-9,0,3361,0,3361
三連単,9,14,16,0.0306%,852,9-14-16,0,3361,0,3361
三連単,16,12,4,0.0305%,853,16-12-4,0,3361,0,3361
三連単,3,16,13,0.0305%,856,3-16-13,0,3361,0,3361
三連単,3,16,1,0.0303%,861,3-16-1,0,3361,0,3361
三連単,12,13,16,0.0303%,862,12-13-16,0,3361,0,3361
三連単,9,7,16,0.0302%,865,9-7-16,0,3361,0,3361
三連単,14,16,11,0.0302%,866,14-16-11,0,3361,0,3361
三連単,15,16,6,0.0301%,869,15-16-6,0,3361,0,3361
三連単,1,16,6,0.0299%,874,1-16-6,0,3361,0,3361
三連単,16,12,14,0.0299%,876,16-12-14,0,3361,0,3361
三連単,16,4,17,0.0298%,878,16-4-17,0,3361,0,3361
三連単,16,11,3,0.0298%,880,16-11-3,0,3361,0,3361
三連単,7,14,16,0.0298%,881,7-14-16,0,3361,0,3361
三連単,13,16,10,0.0297%,882,13-16-10,0,3361,0,3361
三連単,16,2,9,0.0297%,883,16-2-9,0,3361,0,3361
三連単,16,2,13,0.0296%,888,16-2-13,0,3361,0,3361
三連単,12,16,10,0.0295%,893,12-16-10,0,3361,0,3361
三連単,16,12,8,0.0295%,895,16-12-8,0,3361,0,3361
三連単,16,2,1,0.0294%,898,16-2-1,0,3361,0,3361
三連単,13,16,11,0.0292%,907,13-16-11,0,3361,0,3361
三連単,3,16,5,0.0292%,910,3-16-5,0,3361,0,3361
三連単,16,11,15,0.0291%,911,16-11-15,0,3361,0,3361
三連単,12,16,11,0.0290%,916,12-16-11,0,3361,0,3361
三連単,14,16,2,0.0286%,929,14-16-2,0,3361,0,3361
三連単,16,2,5,0.0283%,942,16-2-5,0,3361,0,3361
三連単,11,16,3,0.0282%,948,11-16-3,0,3361,0,3361
三連単,4,11,16,0.0282%,951,4-11-16,0,3361,0,3361
三連単,8,16,3,0.0281%,956,8-16-3,0,3361,0,3361
三連単,11,9,16,0.0277%,971,11-9-16,0,3361,0,3361
三連単,13,16,2,0.0277%,974,13-16-2,0,3361,0,3361
三連単,8,9,16,0.0276%,977,8-9-16,0,3361,0,3361
三連単,11,16,15,0.0276%,978,11-16-15,0,3361,0,3361
三連単,8,16,15,0.0275%,982,8-16-15,0,3361,0,3361
三連単,12,16,2,0.0275%,984,12-16-2,0,3361,0,3361
三連単,16,1,17,0.0274%,990,16-1-17,0,3361,0,3361
三連単,5,16,3,0.0271%,1002,5-16-3,0,3361,0,3361
三連単,16,5,17,0.0269%,1009,16-5-17,0,3361,0,3361
三連単,5,9,16,0.0266%,1029,5-9-16,0,3361,0,3361
三連単,5,16,15,0.0265%,1032,5-16-15,0,3361,0,3361
三連単,9,8,16,0.0265%,1034,9-8-16,0,3361,0,3361
三連単,16,11,10,0.0262%,1045,16-11-10,0,3361,0,3361
三連単,15,11,16,0.0261%,1050,15-11-16,0,3361,0,3361
三連単,1,11,16,0.0260%,1062,1-11-16,0,3361,0,3361
三連単,9,15,16,0.0260%,1063,9-15-16,0,3361,0,3361
三連単,7,8,16,0.0258%,1071,7-8-16,0,3361,0,3361
三連単,16,14,17,0.0257%,1078,16-14-17,0,3361,0,3361
三連単,14,4,16,0.0255%,1087,14-4-16,0,3361,0,3361
三連単,11,13,16,0.0255%,1088,11-13-16,0,3361,0,3361
三連単,16,7,17,0.0254%,1093,16-7-17,0,3361,0,3361
三連単,8,13,16,0.0254%,1094,8-13-16,0,3361,0,3361
三連単,7,15,16,0.0253%,1099,7-15-16,0,3361,0,3361
三連単,16,4,6,0.0251%,1112,16-4-6,0,3361,0,3361
三連単,9,16,17,0.0249%,1120,9-16-17,0,3361,0,3361
三連単,11,16,10,0.0249%,1127,11-16-10,0,3361,0,3361
三連単,8,16,10,0.0248%,1132,8-16-10,0,3361,0,3361
三連単,13,4,16,0.0247%,1137,13-4-16,0,3361,0,3361
三連単,16,12,3,0.0247%,1139,16-12-3,0,3361,0,3361
三連単,12,4,16,0.0245%,1152,12-4-16,0,3361,0,3361
三連単,5,13,16,0.0245%,1154,5-13-16,0,3361,0,3361
三連単,16,11,2,0.0245%,1156,16-11-2,0,3361,0,3361
三連単,3,16,4,0.0244%,1157,3-16-4,0,3361,0,3361
三連単,8,16,11,0.0244%,1165,8-16-11,0,3361,0,3361
三連単,7,16,17,0.0243%,1168,7-16-17,0,3361,0,3361
三連単,16,12,15,0.0242%,1180,16-12-15,0,3361,0,3361
三連単,9,3,16,0.0240%,1196,9-3-16,0,3361,0,3361
三連単,3,16,14,0.0240%,1197,3-16-14,0,3361,0,3361
三連単,5,16,10,0.0239%,1202,5-16-10,0,3361,0,3361
三連単,16,2,4,0.0237%,1214,16-2-4,0,3361,0,3361
三連単,3,16,8,0.0236%,1221,3-16-8,0,3361,0,3361
三連単,14,1,16,0.0235%,1230,14-1-16,0,3361,0,3361
三連単,5,16,11,0.0235%,1231,5-16-11,0,3361,0,3361
三連単,4,12,16,0.0234%,1237,4-12-16,0,3361,0,3361
三連単,7,3,16,0.0234%,1238,7-3-16,0,3361,0,3361
三連単,16,2,14,0.0233%,1246,16-2-14,0,3361,0,3361
三連単,11,16,2,0.0232%,1250,11-16-2,0,3361,0,3361
三連単,16,1,6,0.0231%,1256,16-1-6,0,3361,0,3361
三連単,8,16,2,0.0231%,1259,8-16-2,0,3361,0,3361
三連単,3,16,12,0.0231%,1260,3-16-12,0,3361,0,3361
三連単,14,5,16,0.0230%,1267,14-5-16,0,3361,0,3361
三連単,16,2,8,0.0229%,1274,16-2-8,0,3361,0,3361
三連単,13,1,16,0.0227%,1294,13-1-16,0,3361,0,3361
三連単,16,5,6,0.0227%,1296,16-5-6,0,3361,0,3361
三連単,12,1,16,0.0226%,1300,12-1-16,0,3361,0,3361
三連単,16,2,12,0.0224%,1312,16-2-12,0,3361,0,3361
三連単,13,5,16,0.0223%,1316,13-5-16,0,3361,0,3361
三連単,16,8,17,0.0223%,1317,16-8-17,0,3361,0,3361
三連単,5,16,2,0.0222%,1320,5-16-2,0,3361,0,3361
三連単,12,5,16,0.0221%,1322,12-5-16,0,3361,0,3361
三連単,16,15,17,0.0218%,1335,16-15-17,0,3361,0,3361
三連単,14,7,16,0.0218%,1338,14-7-16,0,3361,0,3361
三連単,16,12,10,0.0217%,1341,16-12-10,0,3361,0,3361
三連単,16,14,6,0.0217%,1343,16-14-6,0,3361,0,3361
三連単,15,12,16,0.0217%,1344,15-12-16,0,3361,0,3361
三連単,1,12,16,0.0215%,1351,1-12-16,0,3361,0,3361
三連単,16,7,6,0.0214%,1354,16-7-6,0,3361,0,3361
三連単,16,12,11,0.0214%,1356,16-12-11,0,3361,0,3361
三連単,13,14,16,0.0213%,1360,13-14-16,0,3361,0,3361
三連単,10,16,7,0.0213%,1361,10-16-7,0,3361,0,3361
三連単,12,14,16,0.0212%,1369,12-14-16,0,3361,0,3361
三連単,13,7,16,0.0211%,1372,13-7-16,0,3361,0,3361
三連単,9,16,6,0.0210%,1375,9-16-6,0,3361,0,3361
三連単,12,7,16,0.0209%,1378,12-7-16,0,3361,0,3361
三連単,11,4,16,0.0207%,1387,11-4-16,0,3361,0,3361
三連単,8,4,16,0.0206%,1393,8-4-16,0,3361,0,3361
三連単,10,16,9,0.0205%,1398,10-16-9,0,3361,0,3361
三連単,7,16,6,0.0205%,1401,7-16-6,0,3361,0,3361
三連単,10,16,13,0.0204%,1405,10-16-13,0,3361,0,3361
三連単,10,16,1,0.0203%,1411,10-16-1,0,3361,0,3361
三連単,16,12,2,0.0203%,1417,16-12-2,0,3361,0,3361
三連単,16,3,17,0.0202%,1424,16-3-17,0,3361,0,3361
三連単,2,16,7,0.0201%,1429,2-16-7,0,3361,0,3361
三連単,5,4,16,0.0198%,1450,5-4-16,0,3361,0,3361
三連単,10,16,5,0.0196%,1479,10-16-5,0,3361,0,3361
三連単,3,9,16,0.0195%,1490,3-9-16,0,3361,0,3361
三連単,2,16,9,0.0194%,1495,2-16-9,0,3361,0,3361
三連単,3,16,15,0.0194%,1496,3-16-15,0,3361,0,3361
三連単,2,16,13,0.0193%,1503,2-16-13,0,3361,0,3361
三連単,16,2,3,0.0192%,1508,16-2-3,0,3361,0,3361
三連単,2,16,1,0.0192%,1509,2-16-1,0,3361,0,3361
三連単,16,10,7,0.0191%,1522,16-10-7,0,3361,0,3361
三連単,14,8,16,0.0191%,1526,14-8-16,0,3361,0,3361
三連単,11,1,16,0.0190%,1530,11-1-16,0,3361,0,3361
三連単,8,1,16,0.0189%,1538,8-1-16,0,3361,0,3361
三連単,16,2,15,0.0188%,1553,16-2-15,0,3361,0,3361
三連単,16,8,6,0.0188%,1555,16-8-6,0,3361,0,3361
三連単,14,15,16,0.0187%,1563,14-15-16,0,3361,0,3361
三連単,11,5,16,0.0186%,1568,11-5-16,0,3361,0,3361
三連単,8,5,16,0.0186%,1576,8-5-16,0,3361,0,3361
三連単,2,16,5,0.0185%,1579,2-16-5,0,3361,0,3361
三連単,13,8,16,0.0185%,1582,13-8-16,0,3361,0,3361
三連単,16,10,9,0.0184%,1585,16-10-9,0,3361,0,3361
三連単,16,15,6,0.0184%,1587,16-15-6,0,3361,0,3361
三連単,16,17,7,0.0184%,1588,16-17-7,0,3361,0,3361
三連単,16,10,13,0.0183%,1593,16-10-13,0,3361,0,3361
三連単,12,8,16,0.0183%,1594,12-8-16,0,3361,0,3361
三連単,9,11,16,0.0182%,1602,9-11-16,0,3361,0,3361
三連単,5,1,16,0.0182%,1603,5-1-16,0,3361,0,3361
三連単,16,10,1,0.0182%,1604,16-10-1,0,3361,0,3361
三連単,4,2,16,0.0182%,1611,4-2-16,0,3361,0,3361
三連単,13,15,16,0.0181%,1621,13-15-16,0,3361,0,3361
三連単,12,15,16,0.0180%,1632,12-15-16,0,3361,0,3361
三連単,14,16,17,0.0180%,1633,14-16-17,0,3361,0,3361
三連単,3,13,16,0.0179%,1637,3-13-16,0,3361,0,3361
三連単,11,14,16,0.0178%,1648,11-14-16,0,3361,0,3361
三連単,7,11,16,0.0178%,1651,7-11-16,0,3361,0,3361
三連単,8,14,16,0.0178%,1654,8-14-16,0,3361,0,3361
三連単,16,17,9,0.0177%,1658,16-17-9,0,3361,0,3361
三連単,16,17,13,0.0177%,1665,16-17-13,0,3361,0,3361
三連単,11,7,16,0.0176%,1669,11-7-16,0,3361,0,3361
三連単,16,17,1,0.0176%,1674,16-17-1,0,3361,0,3361
三連単,8,7,16,0.0176%,1675,8-7-16,0,3361,0,3361
三連単,16,10,5,0.0176%,1676,16-10-5,0,3361,0,3361
三連単,3,16,10,0.0174%,1681,3-16-10,0,3361,0,3361
三連単,13,16,17,0.0174%,1684,13-16-17,0,3361,0,3361
三連単,14,3,16,0.0173%,1692,14-3-16,0,3361,0,3361
三連単,12,16,17,0.0173%,1693,12-16-17,0,3361,0,3361
三連単,3,16,11,0.0171%,1701,3-16-11,0,3361,0,3361
三連単,5,14,16,0.0171%,1705,5-14-16,0,3361,0,3361
三連単,16,3,6,0.0170%,1710,16-3-6,0,3361,0,3361
三連単,16,2,10,0.0169%,1717,16-2-10,0,3361,0,3361
三連単,5,7,16,0.0169%,1718,5-7-16,0,3361,0,3361
三連単,16,17,5,0.0169%,1719,16-17-5,0,3361,0,3361
三連単,15,2,16,0.0169%,1723,15-2-16,0,3361,0,3361
三連単,1,2,16,0.0167%,1734,1-2-16,0,3361,0,3361
三連単,13,3,16,0.0167%,1737,13-3-16,0,3361,0,3361
三連単,16,2,11,0.0166%,1744,16-2-11,0,3361,0,3361
三連単,12,3,16,0.0166%,1747,12-3-16,0,3361,0,3361
三連単,10,16,4,0.0164%,1764,10-16-4,0,3361,0,3361
三連単,3,16,2,0.0163%,1774,3-16-2,0,3361,0,3361
三連単,10,16,14,0.0161%,1789,10-16-14,0,3361,0,3361
三連単,10,16,8,0.0159%,1810,10-16-8,0,3361,0,3361
三連単,2,16,4,0.0155%,1838,2-16-4,0,3361,0,3361
三連単,10,16,12,0.0155%,1839,10-16-12,0,3361,0,3361
三連単,11,8,16,0.0154%,1843,11-8-16,0,3361,0,3361
三連単,16,11,17,0.0153%,1853,16-11-17,0,3361,0,3361
三連単,2,16,14,0.0152%,1868,2-16-14,0,3361,0,3361
三連単,11,15,16,0.0151%,1871,11-15-16,0,3361,0,3361
三連単,14,16,6,0.0151%,1873,14-16-6,0,3361,0,3361
三連単,9,12,16,0.0151%,1875,9-12-16,0,3361,0,3361
三連単,8,15,16,0.0151%,1877,8-15-16,0,3361,0,3361
三連単,2,16,8,0.0150%,1883,2-16-8,0,3361,0,3361
三連単,5,8,16,0.0148%,1897,5-8-16,0,3361,0,3361
三連単,7,12,16,0.0147%,1907,7-12-16,0,3361,0,3361
三連単,16,10,4,0.0147%,1911,16-10-4,0,3361,0,3361
三連単,13,16,6,0.0147%,1917,13-16-6,0,3361,0,3361
三連単,2,16,12,0.0146%,1920,2-16-12,0,3361,0,3361
三連単,12,16,6,0.0146%,1924,12-16-6,0,3361,0,3361
三連単,11,16,17,0.0145%,1925,11-16-17,0,3361,0,3361
三連単,5,15,16,0.0145%,1926,5-15-16,0,3361,0,3361
三連単,3,4,16,0.0145%,1931,3-4-16,0,3361,0,3361
三連単,8,16,17,0.0145%,1932,8-16-17,0,3361,0,3361
三連単,17,16,7,0.0145%,1935,17-16-7,0,3361,0,3361
三連単,16,10,14,0.0144%,1943,16-10-14,0,3361,0,3361
三連単,16,10,8,0.0142%,1965,16-10-8,0,3361,0,3361
三連単,16,17,4,0.0142%,1970,16-17-4,0,3361,0,3361
三連単,11,3,16,0.0140%,1989,11-3-16,0,3361,0,3361
三連単,5,16,17,0.0140%,1990,5-16-17,0,3361,0,3361
三連単,17,16,9,0.0140%,1991,17-16-9,0,3361,0,3361
三連単,8,3,16,0.0139%,1994,8-3-16,0,3361,0,3361
三連単,16,17,14,0.0139%,1998,16-17-14,0,3361,0,3361
三連単,17,16,13,0.0139%,1999,17-16-13,0,3361,0,3361
三連単,16,10,12,0.0139%,2001,16-10-12,0,3361,0,3361
三連単,17,16,1,0.0138%,2009,17-16-1,0,3361,0,3361
三連単,16,17,8,0.0137%,2029,16-17-8,0,3361,0,3361
三連単,5,3,16,0.0134%,2052,5-3-16,0,3361,0,3361
三連単,16,17,12,0.0134%,2058,16-17-12,0,3361,0,3361
三連単,3,1,16,0.0133%,2062,3-1-16,0,3361,0,3361
三連単,17,16,5,0.0133%,2065,17-16-5,0,3361,0,3361
三連単,10,16,3,0.0133%,2067,10-16-3,0,3361,0,3361
三連単,14,11,16,0.0131%,2080,14-11-16,0,3361,0,3361
三連単,3,5,16,0.0131%,2089,3-5-16,0,3361,0,3361
三連単,10,9,16,0.0131%,2093,10-9-16,0,3361,0,3361
三連単,10,16,15,0.0130%,2097,10-16-15,0,3361,0,3361
三連単,16,11,6,0.0129%,2105,16-11-6,0,3361,0,3361
三連単,16,12,17,0.0127%,2121,16-12-17,0,3361,0,3361
三連単,13,11,16,0.0127%,2122,13-11-16,0,3361,0,3361
三連単,12,11,16,0.0126%,2131,12-11-16,0,3361,0,3361
三連単,2,16,3,0.0125%,2137,2-16-3,0,3361,0,3361
三連単,3,14,16,0.0125%,2142,3-14-16,0,3361,0,3361
三連単,3,7,16,0.0124%,2152,3-7-16,0,3361,0,3361
三連単,2,9,16,0.0123%,2155,2-9-16,0,3361,0,3361
三連単,16,6,7,0.0123%,2156,16-6-7,0,3361,0,3361
三連単,2,16,15,0.0123%,2157,2-16-15,0,3361,0,3361
三連単,11,16,6,0.0123%,2158,11-16-6,0,3361,0,3361
三連単,8,16,6,0.0122%,2162,8-16-6,0,3361,0,3361
三連単,10,13,16,0.0120%,2179,10-13-16,0,3361,0,3361
三連単,16,10,3,0.0119%,2192,16-10-3,0,3361,0,3361
三連単,16,6,9,0.0119%,2197,16-6-9,0,3361,0,3361
三連単,16,6,13,0.0118%,2202,16-6-13,0,3361,0,3361
三連単,5,16,6,0.0118%,2207,5-16-6,0,3361,0,3361
三連単,9,2,16,0.0118%,2208,9-2-16,0,3361,0,3361
三連単,16,6,1,0.0118%,2210,16-6-1,0,3361,0,3361
三連単,16,10,15,0.0117%,2216,16-10-15,0,3361,0,3361
三連単,10,16,11,0.0115%,2242,10-16-11,0,3361,0,3361
三連単,16,17,3,0.0115%,2248,16-17-3,0,3361,0,3361
三連単,7,2,16,0.0115%,2249,7-2-16,0,3361,0,3361
三連単,2,13,16,0.0113%,2264,2-13-16,0,3361,0,3361
三連単,16,6,5,0.0113%,2269,16-6-5,0,3361,0,3361
三連単,4,10,16,0.0113%,2273,4-10-16,0,3361,0,3361
三連単,16,17,15,0.0112%,2281,16-17-15,0,3361,0,3361
三連単,17,16,4,0.0111%,2292,17-16-4,0,3361,0,3361
三連単,2,16,10,0.0110%,2306,2-16-10,0,3361,0,3361
三連単,17,16,14,0.0109%,2316,17-16-14,0,3361,0,3361
三連単,10,16,2,0.0109%,2320,10-16-2,0,3361,0,3361
三連単,14,12,16,0.0109%,2324,14-12-16,0,3361,0,3361
三連単,4,17,16,0.0109%,2329,4-17-16,0,3361,0,3361
三連単,2,16,11,0.0109%,2330,2-16-11,0,3361,0,3361
三連単,3,8,16,0.0108%,2332,3-8-16,0,3361,0,3361
三連単,17,16,8,0.0108%,2338,17-16-8,0,3361,0,3361
三連単,16,12,6,0.0107%,2344,16-12-6,0,3361,0,3361
三連単,3,15,16,0.0106%,2357,3-15-16,0,3361,0,3361
三連単,8,11,16,0.0106%,2360,8-11-16,0,3361,0,3361
三連単,13,12,16,0.0105%,2368,13-12-16,0,3361,0,3361
三連単,17,16,12,0.0105%,2371,17-16-12,0,3361,0,3361
三連単,15,10,16,0.0105%,2375,15-10-16,0,3361,0,3361
三連単,1,10,16,0.0104%,2377,1-10-16,0,3361,0,3361
三連単,16,10,11,0.0103%,2384,16-10-11,0,3361,0,3361
三連単,5,11,16,0.0102%,2393,5-11-16,0,3361,0,3361
三連単,3,16,17,0.0102%,2395,3-16-17,0,3361,0,3361
三連単,16,17,10,0.0101%,2407,16-17-10,0,3361,0,3361
三連単,15,17,16,0.0101%,2411,15-17-16,0,3361,0,3361
三連単,1,17,16,0.0100%,2414,1-17-16,0,3361,0,3361
三連単,16,17,11,0.0099%,2422,16-17-11,0,3361,0,3361
三連単,16,2,17,0.0099%,2427,16-2-17,0,3361,0,3361
三連単,16,10,2,0.0098%,2440,16-10-2,0,3361,0,3361
三連単,10,4,16,0.0097%,2446,10-4-16,0,3361,0,3361
三連単,16,6,4,0.0095%,2483,16-6-4,0,3361,0,3361
三連単,16,17,2,0.0094%,2494,16-17-2,0,3361,0,3361
三連単,16,6,14,0.0093%,2520,16-6-14,0,3361,0,3361
三連単,2,4,16,0.0092%,2536,2-4-16,0,3361,0,3361
三連単,16,6,8,0.0092%,2542,16-6-8,0,3361,0,3361
三連単,17,16,3,0.0090%,2559,17-16-3,0,3361,0,3361
三連単,10,1,16,0.0089%,2574,10-1-16,0,3361,0,3361
三連単,16,6,12,0.0089%,2576,16-6-12,0,3361,0,3361
三連単,17,9,16,0.0089%,2594,17-9-16,0,3361,0,3361
三連単,17,16,15,0.0088%,2598,17-16-15,0,3361,0,3361
三連単,11,12,16,0.0088%,2600,11-12-16,0,3361,0,3361
三連単,8,12,16,0.0088%,2605,8-12-16,0,3361,0,3361
三連単,10,5,16,0.0088%,2607,10-5-16,0,3361,0,3361
三連単,3,16,6,0.0086%,2632,3-16-6,0,3361,0,3361
三連単,14,2,16,0.0085%,2644,14-2-16,0,3361,0,3361
三連単,5,12,16,0.0085%,2647,5-12-16,0,3361,0,3361
三連単,2,1,16,0.0084%,2650,2-1-16,0,3361,0,3361
三連単,10,14,16,0.0084%,2661,10-14-16,0,3361,0,3361
三連単,16,2,6,0.0083%,2666,16-2-6,0,3361,0,3361
三連単,10,7,16,0.0083%,2673,10-7-16,0,3361,0,3361
三連単,2,5,16,0.0083%,2677,2-5-16,0,3361,0,3361
三連単,13,2,16,0.0082%,2686,13-2-16,0,3361,0,3361
三連単,17,13,16,0.0082%,2691,17-13-16,0,3361,0,3361
三連単,12,2,16,0.0081%,2692,12-2-16,0,3361,0,3361
三連単,17,16,10,0.0079%,2716,17-16-10,0,3361,0,3361
三連単,2,14,16,0.0079%,2721,2-14-16,0,3361,0,3361
三連単,2,7,16,0.0078%,2732,2-7-16,0,3361,0,3361
三連単,17,16,11,0.0078%,2735,17-16-11,0,3361,0,3361
三連単,16,6,3,0.0077%,2754,16-6-3,0,3361,0,3361
三連単,16,6,15,0.0075%,2777,16-6-15,0,3361,0,3361
三連単,3,11,16,0.0075%,2788,3-11-16,0,3361,0,3361
三連単,17,16,2,0.0074%,2795,17-16-2,0,3361,0,3361
三連単,9,10,16,0.0073%,2814,9-10-16,0,3361,0,3361
三連単,10,8,16,0.0073%,2819,10-8-16,0,3361,0,3361
三連単,4,6,16,0.0073%,2820,4-6-16,0,3361,0,3361
三連単,10,15,16,0.0071%,2845,10-15-16,0,3361,0,3361
三連単,7,10,16,0.0071%,2846,7-10-16,0,3361,0,3361
三連単,9,17,16,0.0070%,2862,9-17-16,0,3361,0,3361
三連単,2,8,16,0.0069%,2893,2-8-16,0,3361,0,3361
三連単,11,2,16,0.0069%,2894,11-2-16,0,3361,0,3361
三連単,7,17,16,0.0069%,2897,7-17-16,0,3361,0,3361
三連単,10,16,17,0.0068%,2901,10-16-17,0,3361,0,3361
三連単,8,2,16,0.0068%,2903,8-2-16,0,3361,0,3361
三連単,16,6,10,0.0068%,2921,16-6-10,0,3361,0,3361
三連単,15,6,16,0.0067%,2925,15-6-16,0,3361,0,3361
三連単,2,15,16,0.0067%,2928,2-15-16,0,3361,0,3361
三連単,1,6,16,0.0067%,2934,1-6-16,0,3361,0,3361
三連単,16,6,11,0.0066%,2938,16-6-11,0,3361,0,3361
三連単,17,4,16,0.0066%,2945,17-4-16,0,3361,0,3361
三連単,5,2,16,0.0066%,2951,5-2-16,0,3361,0,3361
三連単,10,3,16,0.0066%,2953,10-3-16,0,3361,0,3361
三連単,2,16,17,0.0065%,2975,2-16-17,0,3361,0,3361
三連単,16,6,2,0.0063%,3010,16-6-2,0,3361,0,3361
三連単,2,3,16,0.0062%,3025,2-3-16,0,3361,0,3361
三連単,3,12,16,0.0062%,3028,3-12-16,0,3361,0,3361
三連単,16,10,17,0.0061%,3032,16-10-17,0,3361,0,3361
三連単,17,1,16,0.0061%,3041,17-1-16,0,3361,0,3361
三連単,17,5,16,0.0060%,3059,17-5-16,0,3361,0,3361
三連単,10,16,6,0.0058%,3091,10-16-6,0,3361,0,3361
三連単,17,14,16,0.0057%,3098,17-14-16,0,3361,0,3361
三連単,17,7,16,0.0056%,3107,17-7-16,0,3361,0,3361
三連単,2,16,6,0.0054%,3136,2-16-6,0,3361,0,3361
三連単,14,10,16,0.0053%,3176,14-10-16,0,3361,0,3361
三連単,16,10,6,0.0052%,3191,16-10-6,0,3361,0,3361
三連単,13,10,16,0.0051%,3214,13-10-16,0,3361,0,3361
三連単,14,17,16,0.0051%,3216,14-17-16,0,3361,0,3361
三連単,12,10,16,0.0051%,3218,12-10-16,0,3361,0,3361
三連単,10,11,16,0.0050%,3227,10-11-16,0,3361,0,3361
三連単,16,17,6,0.0050%,3231,16-17-6,0,3361,0,3361
三連単,17,8,16,0.0049%,3239,17-8-16,0,3361,0,3361
三連単,13,17,16,0.0049%,3242,13-17-16,0,3361,0,3361
三連単,12,17,16,0.0049%,3247,12-17-16,0,3361,0,3361
三連単,17,15,16,0.0048%,3250,17-15-16,0,3361,0,3361
三連単,3,2,16,0.0048%,3258,3-2-16,0,3361,0,3361
